filename,label,label_name,transcription,intelligibility,num_error_segs,mean_confidence
1_1224.npy,1,dysarthric,SEE,97.3,2,0.973
1_1786.npy,1,dysarthric,SHIP,97.7,1,0.9774
1_953.npy,1,dysarthric,CHEER,98.2,0,0.9816
1_1950.npy,1,dysarthric,PILE,99.2,0,0.9922
1_847.npy,1,dysarthric,NEST,98.9,0,0.9886
1_614.npy,1,dysarthric,I LO,93.3,3,0.9325
1_1637.npy,1,dysarthric,WE HAD A PICNIC,98.6,0,0.9865
0_452.npy,0,non_dysarthric,SWOR,96.3,1,0.9635
1_1639.npy,1,dysarthric,SUBTRACT,99.5,0,0.9949
1_764.npy,1,dysarthric,LEEK,98.7,0,0.9867
0_356.npy,0,non_dysarthric,GO,98.6,0,0.9863
1_1876.npy,1,dysarthric,THIGH,97.2,0,0.9719
1_697.npy,1,dysarthric,CHUNG,98.6,0,0.9855
1_1176.npy,1,dysarthric,SUNDER,99.0,0,0.9896
0_78.npy,0,non_dysarthric,FAIR,97.8,0,0.9783
1_1457.npy,1,dysarthric,CONTINENT,99.2,0,0.9924
1_1994.npy,1,dysarthric,HE WRAPPED THE PACKAGE,96.6,0,0.9657
1_1283.npy,1,dysarthric,FRANCE,99.2,0,0.992
1_1898.npy,1,dysarthric,LIP,99.2,0,0.9921
1_2024.npy,1,dysarthric,CHOP,99.3,0,0.9932
0_385.npy,0,non_dysarthric,[unclear],100.0,0,0.9996
0_135.npy,0,non_dysarthric,PUBLICA PATIGA,90.6,3,0.9057
1_559.npy,1,dysarthric,WID HEM,94.1,4,0.9412
1_724.npy,1,dysarthric,THIS IS NOT,98.7,0,0.9868
1_646.npy,1,dysarthric,[unclear],98.2,0,0.9824
1_1957.npy,1,dysarthric,WITCH,97.5,0,0.975
1_1401.npy,1,dysarthric,EYES,99.2,0,0.9915
0_19.npy,0,non_dysarthric,RUUIT,94.5,3,0.9448
1_896.npy,1,dysarthric,REST,99.5,0,0.9951
0_261.npy,0,non_dysarthric,NO,98.5,0,0.9851
0_125.npy,0,non_dysarthric,S,95.5,3,0.9548
1_1070.npy,1,dysarthric,BILL,98.0,0,0.9803
0_415.npy,0,non_dysarthric,TROUBLE,97.6,0,0.9757
1_772.npy,1,dysarthric,HIM,99.1,0,0.9914
1_731.npy,1,dysarthric,[unclear],95.1,0,0.9507
1_981.npy,1,dysarthric,IN,99.3,0,0.993
0_233.npy,0,non_dysarthric,TA,95.8,2,0.9583
1_817.npy,1,dysarthric,COP,99.0,0,0.9899
1_1008.npy,1,dysarthric,WHO KNOWS WHAT,99.1,0,0.9912
1_1538.npy,1,dysarthric,THAT'S THE NAME OF THE,97.9,0,0.9787
1_786.npy,1,dysarthric,THE DOLPHI,97.9,0,0.9791
0_305.npy,0,non_dysarthric,WHY YOWLWORY,87.9,4,0.8795
0_26.npy,0,non_dysarthric,HE ALWAYS AND,94.4,0,0.9439
1_1531.npy,1,dysarthric,CALLED,97.0,0,0.9697
1_1965.npy,1,dysarthric,ESCRUBBED THE FLO,96.5,0,0.9654
1_1975.npy,1,dysarthric,FAT,99.5,0,0.9948
0_354.npy,0,non_dysarthric,RAGE,98.8,0,0.9879
0_483.npy,0,non_dysarthric,[unclear],99.9,0,0.9995
0_360.npy,0,non_dysarthric,HE DRESSED HIMSELF IN,97.2,1,0.9717
0_351.npy,0,non_dysarthric,CHARE,98.3,0,0.983
1_1108.npy,1,dysarthric,ASH,99.1,0,0.9913
0_357.npy,0,non_dysarthric,BIT,98.1,1,0.9811
0_145.npy,0,non_dysarthric,SE,93.9,2,0.9394
1_1133.npy,1,dysarthric,I LOVED EVERY MI,97.2,0,0.9718
1_1966.npy,1,dysarthric,PARK,99.9,0,0.9995
1_1258.npy,1,dysarthric,RANGE WAS A VI,98.1,0,0.9807
1_864.npy,1,dysarthric,X RAY,98.8,0,0.9883
1_757.npy,1,dysarthric,ET GO,97.5,0,0.9748
1_901.npy,1,dysarthric,ROC,99.1,0,0.991
1_678.npy,1,dysarthric,[unclear],89.8,0,0.8982
1_1454.npy,1,dysarthric,SAIL,98.6,0,0.9858
1_2013.npy,1,dysarthric,FAT,99.6,0,0.9957
0_213.npy,0,non_dysarthric,SUR,96.7,1,0.9671
1_1623.npy,1,dysarthric,FUDGE,98.5,0,0.9849
1_1465.npy,1,dysarthric,HAUL,98.5,0,0.9853
1_852.npy,1,dysarthric,YOU WANT HIM,97.8,0,0.9782
1_1537.npy,1,dysarthric,TAMP,99.4,0,0.9938
1_1318.npy,1,dysarthric,THE PLOT IS LAI,98.5,0,0.9853
0_409.npy,0,non_dysarthric,RAIN,99.2,0,0.9924
0_175.npy,0,non_dysarthric,SHEEP,97.6,1,0.9756
1_1096.npy,1,dysarthric,I HAVEN'T SEEN THA,98.0,1,0.9798
1_1900.npy,1,dysarthric,[unclear],94.7,0,0.9467
1_589.npy,1,dysarthric,STA,99.3,0,0.9934
1_1068.npy,1,dysarthric,REEPE,97.4,1,0.974
1_1851.npy,1,dysarthric,SHE IS THINNER THAN I,97.2,0,0.9723
0_79.npy,0,non_dysarthric,A,95.7,1,0.9575
1_665.npy,1,dysarthric,[unclear],86.7,0,0.8672
1_1636.npy,1,dysarthric,INTACT,98.0,0,0.9798
1_1759.npy,1,dysarthric,CORN,98.7,0,0.9873
1_1673.npy,1,dysarthric,REFER,98.9,0,0.9887
1_657.npy,1,dysarthric,[unclear],99.6,0,0.9964
0_183.npy,0,non_dysarthric,FREE,98.6,0,0.9857
1_1173.npy,1,dysarthric,BRIEF,98.3,0,0.9833
0_116.npy,0,non_dysarthric,RAN,96.6,1,0.9662
0_200.npy,0,non_dysarthric,GO,98.0,0,0.9801
1_1396.npy,1,dysarthric,SPRING STRE,98.1,0,0.9813
1_1516.npy,1,dysarthric,BAN,99.1,0,0.9905
1_1327.npy,1,dysarthric,THERE WAS NO,98.2,0,0.9816
1_1105.npy,1,dysarthric,BASKETBAL,98.2,1,0.9823
1_1827.npy,1,dysarthric,FLORA,97.7,1,0.9771
0_278.npy,0,non_dysarthric,TROP,97.0,0,0.9702
0_374.npy,0,non_dysarthric,GRO,97.9,0,0.9786
1_1788.npy,1,dysarthric,BREAK,98.8,0,0.9881
1_1835.npy,1,dysarthric,DROOP,99.2,0,0.9924
1_1200.npy,1,dysarthric,FEET,99.5,0,0.9948
0_267.npy,0,non_dysarthric,SELF,97.1,1,0.9714
0_515.npy,0,non_dysarthric,BRIGHT SUNSHINE SHIM,95.3,0,0.9535
1_1805.npy,1,dysarthric,FEE,98.1,0,0.9811
1_1174.npy,1,dysarthric,FEAR,98.9,0,0.9892
1_1664.npy,1,dysarthric,THIS RAILROA,98.0,0,0.9798
1_590.npy,1,dysarthric,WOR,96.5,3,0.9648
1_1317.npy,1,dysarthric,HARM,99.3,0,0.9931
0_469.npy,0,non_dysarthric,CHARLE,98.1,0,0.9812
0_481.npy,0,non_dysarthric,WRITE,97.6,1,0.9763
1_783.npy,1,dysarthric,CARL,98.4,0,0.9843
0_459.npy,0,non_dysarthric,FOND,98.8,0,0.9883
0_224.npy,0,non_dysarthric,ON,98.2,0,0.9822
1_1251.npy,1,dysarthric,PIN,99.4,0,0.9939
0_225.npy,0,non_dysarthric,THO,96.4,1,0.9643
1_542.npy,1,dysarthric,SPAR,98.3,0,0.9826
1_1813.npy,1,dysarthric,YET HE IS T,95.8,0,0.9576
1_555.npy,1,dysarthric,[unclear],95.3,0,0.9526
0_160.npy,0,non_dysarthric,[unclear],96.7,2,0.9666
0_150.npy,0,non_dysarthric,[unclear],97.1,0,0.9708
1_535.npy,1,dysarthric,[unclear],85.1,0,0.8511
1_1768.npy,1,dysarthric,AIR,99.6,0,0.9961
0_297.npy,0,non_dysarthric,BOAT,98.3,1,0.9828
1_1541.npy,1,dysarthric,REACH,98.8,0,0.9876
1_1843.npy,1,dysarthric,AWARE,97.6,0,0.9758
1_870.npy,1,dysarthric,FORK,98.9,0,0.9885
1_1137.npy,1,dysarthric,I DON'T THINK IT'S,96.6,1,0.966
0_509.npy,0,non_dysarthric,YEAR,93.7,0,0.9368
1_1447.npy,1,dysarthric,WASTE,98.9,0,0.9886
1_1022.npy,1,dysarthric,[unclear],98.2,1,0.9816
1_1916.npy,1,dysarthric,NOT,99.9,0,0.9985
1_1970.npy,1,dysarthric,ALFALFA IS HEALTHY,97.2,0,0.9721
0_349.npy,0,non_dysarthric,DOUBLE,99.2,0,0.9923
0_136.npy,0,non_dysarthric,BADA,98.5,0,0.9848
1_1469.npy,1,dysarthric,HALE,98.2,0,0.9817
1_1164.npy,1,dysarthric,KNIFE,97.8,0,0.978
1_1208.npy,1,dysarthric,MEEK,98.2,0,0.9824
0_255.npy,0,non_dysarthric,FRIEE,94.2,1,0.9424
1_1320.npy,1,dysarthric,WE SHALL,99.7,0,0.9965
0_441.npy,0,non_dysarthric,CARE,98.8,0,0.9884
1_1011.npy,1,dysarthric,THE FOUR,96.9,0,0.969
0_103.npy,0,non_dysarthric,YES HE GO,95.6,0,0.9563
1_1451.npy,1,dysarthric,HE NOTED THE FA,98.2,0,0.9822
0_45.npy,0,non_dysarthric,KEUW,96.6,2,0.9661
1_710.npy,1,dysarthric,CART,99.1,0,0.9912
0_485.npy,0,non_dysarthric,WHERE WERE YOU WHILE,97.1,0,0.9712
0_186.npy,0,non_dysarthric,GRANDFATHER LIKES TORIMA,95.8,1,0.958
1_1880.npy,1,dysarthric,TEER,98.7,0,0.987
1_1095.npy,1,dysarthric,CAKE,99.8,0,0.9976
1_835.npy,1,dysarthric,THE OWNER,98.9,0,0.9895
1_1348.npy,1,dysarthric,HALL,98.1,1,0.9809
1_2008.npy,1,dysarthric,HARK,98.7,0,0.9867
1_1378.npy,1,dysarthric,WHEN,99.5,0,0.9948
0_453.npy,0,non_dysarthric,FATE,98.6,0,0.9859
1_1094.npy,1,dysarthric,SMAKE,98.9,0,0.9885
1_563.npy,1,dysarthric,DI,97.8,1,0.9782
1_1524.npy,1,dysarthric,STALL,98.5,0,0.9846
0_139.npy,0,non_dysarthric,TRACE,98.8,0,0.9875
1_1873.npy,1,dysarthric,SELECT,99.0,0,0.99
1_1313.npy,1,dysarthric,LOOK FOR POCKET,97.9,0,0.9785
1_1778.npy,1,dysarthric,THOR,97.0,0,0.9699
0_130.npy,0,non_dysarthric,CRAN,97.1,2,0.9709
1_1314.npy,1,dysarthric,FELL,98.9,0,0.9891
1_2000.npy,1,dysarthric,EIGHT,99.6,0,0.9956
0_457.npy,0,non_dysarthric,DAGGER,99.1,0,0.9905
1_586.npy,1,dysarthric,S,99.2,0,0.9917
1_859.npy,1,dysarthric,[unclear],89.0,0,0.8897
1_1093.npy,1,dysarthric,NIGHT,98.9,0,0.9886
0_137.npy,0,non_dysarthric,SCAPLE,97.6,1,0.9763
0_335.npy,0,non_dysarthric,FAT,96.9,1,0.9694
1_1003.npy,1,dysarthric,SHIP,97.8,0,0.9779
1_1091.npy,1,dysarthric,BAND,98.9,0,0.9891
0_331.npy,0,non_dysarthric,SEARCH,99.2,0,0.9922
1_832.npy,1,dysarthric,PART,98.7,0,0.987
1_1247.npy,1,dysarthric,PEAS,97.8,1,0.9776
0_427.npy,0,non_dysarthric,EXCEPT IN HE WINTER,96.2,2,0.9617
0_479.npy,0,non_dysarthric,SLIP,99.2,0,0.9923
0_57.npy,0,non_dysarthric,MER,98.8,0,0.9878
1_1062.npy,1,dysarthric,DUG,99.0,0,0.9905
1_1971.npy,1,dysarthric,PHIL,98.1,0,0.9807
1_1801.npy,1,dysarthric,LAFT,97.2,0,0.9719
1_627.npy,1,dysarthric,A,98.4,1,0.9837
1_844.npy,1,dysarthric,BED,99.7,0,0.9967
1_1519.npy,1,dysarthric,I SAW HIM A FEW,98.0,0,0.9799
1_2060.npy,1,dysarthric,SIGHING,98.6,0,0.9864
1_1217.npy,1,dysarthric,WAX,99.1,0,0.9909
0_107.npy,0,non_dysarthric,WARM,99.7,0,0.997
1_1069.npy,1,dysarthric,RIGHT,97.2,0,0.9721
0_245.npy,0,non_dysarthric,THERE,98.8,0,0.9878
0_62.npy,0,non_dysarthric,POM,97.0,2,0.9698
0_63.npy,0,non_dysarthric,WAY,99.1,0,0.9907
1_1919.npy,1,dysarthric,SLIP,99.4,0,0.9941
0_122.npy,0,non_dysarthric,LOR,97.7,0,0.9767
1_2057.npy,1,dysarthric,FOX TROT,98.5,0,0.9845
0_526.npy,0,non_dysarthric,WHY YELL OR WORR,95.2,0,0.9518
1_1044.npy,1,dysarthric,YES,99.1,0,0.9908
0_259.npy,0,non_dysarthric,SLECT,97.8,1,0.9784
0_448.npy,0,non_dysarthric,SLEPT,99.2,0,0.9915
1_837.npy,1,dysarthric,REZULU,96.5,1,0.9655
1_900.npy,1,dysarthric,THOSE MUSICIANS,98.6,0,0.986
1_1866.npy,1,dysarthric,HATE,99.6,0,0.9963
1_1405.npy,1,dysarthric,WEAVE,99.4,0,0.9941
1_1481.npy,1,dysarthric,SHE MAKES OTHE,98.1,0,0.9812
1_1706.npy,1,dysarthric,TRAIN,99.2,0,0.9919
1_1005.npy,1,dysarthric,PORK,98.8,0,0.988
1_873.npy,1,dysarthric,SEP,98.1,0,0.9808
0_440.npy,0,non_dysarthric,CARE,98.4,0,0.9836
1_1020.npy,1,dysarthric,SHOP,99.2,0,0.9917
1_1416.npy,1,dysarthric,FORM,99.1,0,0.9909
1_811.npy,1,dysarthric,OSCAR,98.3,0,0.9832
1_790.npy,1,dysarthric,MITTEN,99.7,0,0.9965
1_1501.npy,1,dysarthric,SAN,98.0,1,0.9797
1_1789.npy,1,dysarthric,RAVE,98.7,0,0.9867
1_671.npy,1,dysarthric,[unclear],97.4,1,0.9741
1_995.npy,1,dysarthric,WEEP,99.5,0,0.9946
1_1838.npy,1,dysarthric,IF YE DISTR,97.9,0,0.9786
1_630.npy,1,dysarthric,[unclear],98.4,0,0.9841
1_608.npy,1,dysarthric,[unclear],97.2,0,0.9722
1_1738.npy,1,dysarthric,SHARE,99.3,0,0.9926
0_173.npy,0,non_dysarthric,LEAD,98.4,0,0.9836
1_2098.npy,1,dysarthric,PERDE,94.9,2,0.9492
1_1092.npy,1,dysarthric,MUNK,98.2,0,0.9824
0_277.npy,0,non_dysarthric,FAN,97.4,1,0.9738
1_1210.npy,1,dysarthric,MOM STRONGL,95.2,2,0.9522
1_1130.npy,1,dysarthric,I WAS PLEASED,98.4,1,0.9836
0_257.npy,0,non_dysarthric,DUG,99.5,0,0.9952
1_1657.npy,1,dysarthric,[unclear],97.9,0,0.9787
1_761.npy,1,dysarthric,FA,97.0,1,0.9702
1_1107.npy,1,dysarthric,COT,97.9,0,0.9786
1_1551.npy,1,dysarthric,GABEL,99.3,0,0.9931
1_727.npy,1,dysarthric,BET,98.8,0,0.9882
1_1000.npy,1,dysarthric,SHOT,98.3,0,0.9833
0_241.npy,0,non_dysarthric,UP,96.1,0,0.9605
1_1434.npy,1,dysarthric,KATE,99.2,0,0.9915
1_980.npy,1,dysarthric,SHORT,98.6,0,0.9856
1_551.npy,1,dysarthric,[unclear],94.2,0,0.9422
1_1384.npy,1,dysarthric,LO,99.0,0,0.9904
0_319.npy,0,non_dysarthric,ONE FELLE THE THE AXT SO,90.5,3,0.9053
1_1920.npy,1,dysarthric,URGINE,98.4,0,0.9841
1_936.npy,1,dysarthric,YANKEE,99.0,0,0.9898
0_83.npy,0,non_dysarthric,GO,99.7,0,0.997
1_598.npy,1,dysarthric,[unclear],98.9,0,0.9892
0_506.npy,0,non_dysarthric,THREET,98.6,0,0.986
0_149.npy,0,non_dysarthric,RATE,97.4,0,0.9743
0_528.npy,0,non_dysarthric,NOT,99.4,0,0.9945
1_1974.npy,1,dysarthric,HE DARK,99.1,0,0.9912
1_1027.npy,1,dysarthric,THE RESULT,98.9,0,0.9885
1_1739.npy,1,dysarthric,RACE,99.6,0,0.9956
0_355.npy,0,non_dysarthric,TRACE,97.9,0,0.9792
1_1690.npy,1,dysarthric,SLED,99.7,0,0.9971
1_574.npy,1,dysarthric,[unclear],63.0,0,0.6304
0_37.npy,0,non_dysarthric,HERE,98.1,0,0.981
1_1526.npy,1,dysarthric,I GOT INTO,98.3,1,0.9834
1_1364.npy,1,dysarthric,HAND,97.8,0,0.9777
0_309.npy,0,non_dysarthric,TILE,98.0,0,0.98
1_1926.npy,1,dysarthric,MICMIR,94.8,0,0.9481
1_540.npy,1,dysarthric,DARK,99.4,0,0.9937
1_762.npy,1,dysarthric,NINE,99.2,0,0.9919
1_791.npy,1,dysarthric,BEFORE THURSDAY,97.4,0,0.9739
0_271.npy,0,non_dysarthric,STIR,98.3,0,0.9833
1_1380.npy,1,dysarthric,ROE,97.8,1,0.9779
1_1854.npy,1,dysarthric,NO,99.4,0,0.9939
1_1773.npy,1,dysarthric,STORM,99.6,0,0.9962
1_918.npy,1,dysarthric,HIM,99.4,0,0.9944
1_1675.npy,1,dysarthric,GLIB,99.1,0,0.9913
1_1016.npy,1,dysarthric,SO,99.4,0,0.9943
1_903.npy,1,dysarthric,DOWN,98.7,0,0.9872
0_431.npy,0,non_dysarthric,SHIP,99.3,0,0.9928
1_1263.npy,1,dysarthric,THE STRUCTURE,98.1,0,0.9812
1_1596.npy,1,dysarthric,BON,97.8,2,0.9779
1_988.npy,1,dysarthric,BELL,99.4,0,0.9944
1_1589.npy,1,dysarthric,CLIFFS DISPLA,97.0,0,0.9704
1_1169.npy,1,dysarthric,CHEER,99.1,0,0.9913
1_1222.npy,1,dysarthric,AID,99.1,0,0.9907
1_1012.npy,1,dysarthric,SIDE,98.9,1,0.9895
0_258.npy,0,non_dysarthric,STORE,99.4,0,0.9942
1_1497.npy,1,dysarthric,PAKE,98.7,0,0.9871
0_51.npy,0,non_dysarthric,MURK,97.7,1,0.9774
0_382.npy,0,non_dysarthric,GLOW,97.3,1,0.9734
1_1871.npy,1,dysarthric,GALORE,98.8,0,0.9883
1_1419.npy,1,dysarthric,DASH,99.8,0,0.9976
1_1860.npy,1,dysarthric,BIRTH DA,96.0,2,0.9597
0_65.npy,0,non_dysarthric,RE,95.8,1,0.958
0_296.npy,0,non_dysarthric,YES,99.7,0,0.9966
1_2047.npy,1,dysarthric,SELL,98.0,1,0.9804
1_1520.npy,1,dysarthric,IT'S ILLEGAL,98.7,0,0.9874
1_1115.npy,1,dysarthric,REEP,98.3,1,0.9834
1_1040.npy,1,dysarthric,BREAK,97.6,0,0.9763
1_1243.npy,1,dysarthric,THE LEGISLA,99.3,0,0.9933
1_1273.npy,1,dysarthric,HAD,99.5,0,0.9949
1_1234.npy,1,dysarthric,THE YOUNG,98.1,0,0.9815
0_348.npy,0,non_dysarthric,TRAIT,98.1,1,0.9812
1_777.npy,1,dysarthric,SHY,98.6,0,0.9859
1_774.npy,1,dysarthric,SWING YOUR ARM,98.2,1,0.9822
1_1896.npy,1,dysarthric,YOU ARE USED TO,95.9,0,0.9588
1_1870.npy,1,dysarthric,CHARLEY,99.2,0,0.9925
1_1914.npy,1,dysarthric,UDALTA,98.8,0,0.9879
0_56.npy,0,non_dysarthric,RACE,98.6,0,0.9859
1_1035.npy,1,dysarthric,BEAT,98.7,0,0.9866
0_249.npy,0,non_dysarthric,[unclear],98.0,0,0.9804
0_327.npy,0,non_dysarthric,THEY CARRY ME OFF ON DISTR,96.4,0,0.9636
1_1932.npy,1,dysarthric,HE WILL ALLOW A RAL,97.2,0,0.9722
1_1528.npy,1,dysarthric,SPRAY,98.5,0,0.9851
1_2092.npy,1,dysarthric,OSCAR,99.2,0,0.9915
0_168.npy,0,non_dysarthric,A LONG FLOWING,97.8,0,0.9779
1_1236.npy,1,dysarthric,IS,99.0,0,0.9897
1_1228.npy,1,dysarthric,THE L,99.0,0,0.9903
1_667.npy,1,dysarthric,HE WE,99.2,0,0.9923
1_609.npy,1,dysarthric,[unclear],99.2,0,0.992
1_562.npy,1,dysarthric,SHO,97.1,1,0.9714
1_975.npy,1,dysarthric,MAIT,97.8,1,0.9782
1_1547.npy,1,dysarthric,PASTE,98.2,0,0.9818
1_855.npy,1,dysarthric,TEN,97.3,0,0.9734
1_1442.npy,1,dysarthric,LUKE,98.0,0,0.9803
1_1066.npy,1,dysarthric,BELL,99.3,0,0.9933
1_626.npy,1,dysarthric,JUD,99.5,0,0.9953
1_755.npy,1,dysarthric,HAT,99.5,0,0.995
1_2042.npy,1,dysarthric,[unclear],92.2,3,0.9217
0_339.npy,0,non_dysarthric,APIAPI,94.3,1,0.9432
1_1482.npy,1,dysarthric,PAGE,99.6,0,0.9963
1_1929.npy,1,dysarthric,WHERE THE VALID,96.9,0,0.9691
1_949.npy,1,dysarthric,RIGT,96.7,0,0.9672
1_985.npy,1,dysarthric,GO,98.9,0,0.9893
0_299.npy,0,non_dysarthric,THEIR HOUSES GRAY AND WHITE,96.6,0,0.9657
0_493.npy,0,non_dysarthric,FINGLE,99.5,0,0.995
1_924.npy,1,dysarthric,[unclear],94.1,0,0.9412
1_1436.npy,1,dysarthric,HEAD,99.5,0,0.9955
1_1727.npy,1,dysarthric,STORM,99.3,0,0.993
1_1292.npy,1,dysarthric,BE PREPARED,99.4,0,0.9943
1_1479.npy,1,dysarthric,THAT,99.3,0,0.993
1_2071.npy,1,dysarthric,IT ALSO PROVI,98.9,0,0.9893
0_323.npy,0,non_dysarthric,RERE,96.2,1,0.9622
1_2027.npy,1,dysarthric,LEAKE,97.9,0,0.9792
1_673.npy,1,dysarthric,NOTHING,99.3,0,0.9926
1_909.npy,1,dysarthric,WE BOUGHT A V,97.6,1,0.976
0_39.npy,0,non_dysarthric,RAPE,96.4,1,0.9637
1_1550.npy,1,dysarthric,FINE,98.7,0,0.9872
0_4.npy,0,non_dysarthric,[unclear],100.0,0,0.9999
1_2035.npy,1,dysarthric,SPIT,99.5,0,0.9946
1_1886.npy,1,dysarthric,NO,97.9,0,0.9787
1_1459.npy,1,dysarthric,IT WAS A,98.5,0,0.9853
1_2040.npy,1,dysarthric,THE MUSEUM,99.1,0,0.9909
1_824.npy,1,dysarthric,STUDENTS WATCH,98.1,0,0.9807
1_1291.npy,1,dysarthric,HE HAS PLAYED,97.8,0,0.9782
1_1467.npy,1,dysarthric,HE CAN'T ABIDE,98.0,0,0.9799
0_461.npy,0,non_dysarthric,AT,97.1,1,0.971
1_1099.npy,1,dysarthric,EIGHT,96.4,0,0.9642
0_106.npy,0,non_dysarthric,A,96.2,1,0.9625
0_152.npy,0,non_dysarthric,TREAD,99.3,0,0.9927
1_1616.npy,1,dysarthric,OCCUR,98.0,0,0.9804
1_1857.npy,1,dysarthric,THROUG,96.8,1,0.9677
1_546.npy,1,dysarthric,NO,99.3,0,0.9931
1_1933.npy,1,dysarthric,SLIP,99.0,0,0.9897
1_616.npy,1,dysarthric,GREAT,98.7,0,0.9873
1_2083.npy,1,dysarthric,I EXPE,99.5,0,0.9947
1_1264.npy,1,dysarthric,PLEE,96.4,3,0.9641
0_232.npy,0,non_dysarthric,[unclear],88.6,0,0.8857
1_957.npy,1,dysarthric,THE READ,97.2,0,0.9716
0_508.npy,0,non_dysarthric,A,97.6,1,0.9761
0_113.npy,0,non_dysarthric,WHA AARY DO,89.4,6,0.8936
1_1848.npy,1,dysarthric,LIGHT,98.3,0,0.9833
1_1162.npy,1,dysarthric,MARK,99.4,0,0.9944
1_1067.npy,1,dysarthric,BARBES,95.5,3,0.955
1_1703.npy,1,dysarthric,BORN,99.0,0,0.9903
1_1700.npy,1,dysarthric,API,98.9,0,0.9889
1_1028.npy,1,dysarthric,TUG,99.5,0,0.9947
1_875.npy,1,dysarthric,WIT,98.8,0,0.9879
1_1651.npy,1,dysarthric,GRAVE,99.5,0,0.9947
1_613.npy,1,dysarthric,HORR,97.9,0,0.979
1_2051.npy,1,dysarthric,THIS HAS APPEAR,97.5,0,0.9748
1_1647.npy,1,dysarthric,LEFT,99.1,0,0.9913
1_971.npy,1,dysarthric,GOOSH,97.9,1,0.9789
1_2014.npy,1,dysarthric,HUM,99.4,0,0.994
0_46.npy,0,non_dysarthric,ONE,98.9,0,0.9893
1_1438.npy,1,dysarthric,TI,98.1,0,0.9805
1_1959.npy,1,dysarthric,I FEEL I CAN PLAY,97.5,0,0.9755
1_634.npy,1,dysarthric,[unclear],88.2,0,0.8816
1_1152.npy,1,dysarthric,THEME,98.5,0,0.9853
1_1643.npy,1,dysarthric,PRIMITIVE TR,98.9,0,0.9891
0_368.npy,0,non_dysarthric,PARK,98.6,0,0.9862
1_1079.npy,1,dysarthric,CO,99.1,0,0.9913
1_1694.npy,1,dysarthric,HE HAS PLAYED,98.3,0,0.9835
1_661.npy,1,dysarthric,T,98.9,1,0.9886
1_813.npy,1,dysarthric,CITY,99.4,0,0.9937
0_77.npy,0,non_dysarthric,HAIL,97.9,0,0.9793
1_641.npy,1,dysarthric,GAD,98.8,1,0.9882
1_1672.npy,1,dysarthric,A STRANE,95.1,1,0.9512
1_1199.npy,1,dysarthric,LEEP,99.8,0,0.9982
1_659.npy,1,dysarthric,[unclear],98.9,0,0.9894
1_740.npy,1,dysarthric,IF YOU ARE LOOSE,97.4,0,0.9737
1_950.npy,1,dysarthric,WIT,98.3,0,0.983
1_1427.npy,1,dysarthric,BORN,97.9,0,0.9792
1_1931.npy,1,dysarthric,HERE,99.2,0,0.9922
1_1731.npy,1,dysarthric,GAGEIT,94.1,4,0.9407
0_187.npy,0,non_dysarthric,STURK,97.1,2,0.9714
1_1601.npy,1,dysarthric,FULL,98.8,1,0.9881
0_114.npy,0,non_dysarthric,PLEAD,98.6,0,0.9864
1_739.npy,1,dysarthric,MIKE,99.1,0,0.991
1_1421.npy,1,dysarthric,THE SNOW BLUE,98.5,0,0.9854
1_1917.npy,1,dysarthric,RITE,97.7,1,0.9772
0_407.npy,0,non_dysarthric,TUG,96.5,3,0.9654
1_1131.npy,1,dysarthric,EIGHT,99.5,0,0.9946
1_1306.npy,1,dysarthric,PHIL,98.8,0,0.9882
0_498.npy,0,non_dysarthric,RIGHT,98.7,0,0.9874
0_263.npy,0,non_dysarthric,PAUN,98.7,0,0.9867
1_839.npy,1,dysarthric,IT'S FUN,98.0,0,0.9796
0_429.npy,0,non_dysarthric,ALPHA,98.6,0,0.9862
0_276.npy,0,non_dysarthric,FRUIT,97.0,0,0.9701
1_1952.npy,1,dysarthric,FIT,99.2,0,0.9921
1_1855.npy,1,dysarthric,THEY CARR,99.0,0,0.9904
0_216.npy,0,non_dysarthric,TURB,96.9,1,0.9688
1_1581.npy,1,dysarthric,THAT'S WHAT I THOUGHT,98.2,0,0.9819
1_1089.npy,1,dysarthric,I THINK I'M FO,97.1,0,0.9706
0_38.npy,0,non_dysarthric,MORE,99.0,0,0.9901
1_582.npy,1,dysarthric,F,98.6,0,0.9862
1_1325.npy,1,dysarthric,EIGHT,99.2,0,0.9922
1_2003.npy,1,dysarthric,AND,99.1,0,0.991
0_400.npy,0,non_dysarthric,THE QUICK BROWN,98.3,0,0.9831
1_1295.npy,1,dysarthric,RAKES,97.5,0,0.9747
0_529.npy,0,non_dysarthric,FATE,99.3,0,0.9925
1_1398.npy,1,dysarthric,WE'RE ALL DISA,98.9,0,0.9885
0_345.npy,0,non_dysarthric,FAIR,98.8,0,0.9879
1_637.npy,1,dysarthric,BE,97.9,1,0.9789
1_610.npy,1,dysarthric,[unclear],98.5,0,0.9846
1_1500.npy,1,dysarthric,BEG,99.3,0,0.9931
0_284.npy,0,non_dysarthric,WISH,98.5,0,0.9855
1_1350.npy,1,dysarthric,COALD,97.2,0,0.972
1_1025.npy,1,dysarthric,SHAW,98.4,0,0.9835
1_1153.npy,1,dysarthric,FEED,99.7,0,0.9973
1_663.npy,1,dysarthric,[unclear],69.5,0,0.6945
1_1513.npy,1,dysarthric,DOCTORS,98.8,0,0.9876
